# Time(s),U_avg(m/s)
2.900000043000000005e+01,1.232101503332224191e+01
2.905000043000000076e+01,1.231956387224443894e+01
2.910000043000000147e+01,1.233651954378508009e+01
2.915000042999999863e+01,1.231675549367439437e+01
2.920000044000000017e+01,1.234281529155578205e+01
2.925000044000000088e+01,1.233183763988669845e+01
2.930000044000000159e+01,1.231355071899941755e+01
2.935000043999999875e+01,1.228966613519676088e+01
2.940000043999999946e+01,1.229812640428035309e+01
2.945000044000000017e+01,1.229599854387890012e+01
2.950000044000000088e+01,1.231259448022604630e+01
2.955000044000000159e+01,1.229798739832447652e+01
2.960000043999999875e+01,1.227918951598401165e+01
2.965000043999999946e+01,1.228604892526809067e+01
2.970000044000000017e+01,1.230878403674332944e+01
2.975000044000000088e+01,1.233532195401140186e+01
2.980000044000000159e+01,1.234073325729362836e+01
2.985000043999999875e+01,1.233806388467946036e+01
2.990000045000000028e+01,1.234879254765835377e+01
2.995000045000000100e+01,1.236467894261535072e+01
3.000000045000000171e+01,1.237224178313766920e+01
3.005000044999999886e+01,1.236848403971514720e+01
3.010000044999999957e+01,1.238234797439108448e+01
3.015000045000000028e+01,1.236312161764817219e+01
3.020000045000000100e+01,1.236822970464203841e+01
3.025000045000000171e+01,1.237874680361116830e+01
3.030000044999999886e+01,1.235875056772803404e+01
3.035000044999999957e+01,1.239329125645569363e+01
3.040000045000000028e+01,1.239116263228525305e+01
3.045000045000000100e+01,1.239150861963696038e+01
3.050000045000000171e+01,1.235675254805459566e+01
3.055000045999999969e+01,1.235974957756475234e+01
3.060000046000000040e+01,1.239749274966042591e+01
3.065000046000000111e+01,1.238206308855843929e+01
3.070000045999999827e+01,1.236646234320307336e+01
3.075000045999999898e+01,1.234911714947838846e+01
3.080000045999999969e+01,1.233918127870936843e+01
3.085000046000000040e+01,1.234578329784438466e+01
3.090000046000000111e+01,1.235052172064790277e+01
3.095000045999999827e+01,1.234874595775006512e+01
3.100000045999999898e+01,1.235810136408796467e+01
3.105000045999999969e+01,1.237873534707634171e+01
3.110000046000000040e+01,1.237619734272816352e+01
3.115000046000000111e+01,1.238463011612817510e+01
3.120000045999999827e+01,1.238084182194612204e+01
3.125000046999999981e+01,1.238831835657275882e+01
3.130000047000000052e+01,1.239422763723536924e+01
3.135000047000000123e+01,1.237562986236984308e+01
3.140000046999999839e+01,1.237958542196033918e+01
3.145000046999999910e+01,1.241201199812833877e+01
3.150000046999999981e+01,1.240665797752023281e+01
3.155000047000000052e+01,1.240974131292607119e+01
3.160000047000000123e+01,1.242683293534663314e+01
3.165000046999999839e+01,1.242510452612607175e+01
3.170000046999999910e+01,1.242957104716975003e+01
3.175000046999999981e+01,1.244841628318749116e+01
3.180000047000000052e+01,1.243180201638462634e+01
3.185000047000000123e+01,1.241488682460036408e+01
3.190000047999999921e+01,1.241982382734084567e+01
3.195000047999999992e+01,1.240713609690691932e+01
3.200000047999999708e+01,1.241591256635167362e+01
3.205000048000000135e+01,1.243569800199403197e+01
3.210000047999999850e+01,1.245186011755581390e+01
3.215000048000000277e+01,1.245845831784588498e+01
3.220000047999999992e+01,1.248169369800847406e+01
3.225000047999999708e+01,1.246069005082974890e+01
3.230000048000000135e+01,1.243662445377686154e+01
3.235000047999999850e+01,1.242533365682256630e+01
3.240000048000000277e+01,1.240897907147572887e+01
3.245000047999999992e+01,1.240454310119158166e+01
3.250000047999999708e+01,1.239345852186413488e+01
3.255000049000000217e+01,1.238005590365714248e+01
3.260000048999999933e+01,1.239523581229994953e+01
3.265000048999999649e+01,1.237015516626158806e+01
3.270000049000000075e+01,1.235225471248239693e+01
3.275000048999999791e+01,1.235119078228166956e+01
3.280000049000000217e+01,1.234134503625327284e+01
3.285000048999999933e+01,1.235390827234210143e+01
3.290000048999999649e+01,1.236867039934829648e+01
3.295000049000000075e+01,1.236626681834206387e+01
3.300000048999999791e+01,1.234938981500721766e+01
3.305000049000000217e+01,1.236284207819844916e+01
3.310000048999999933e+01,1.235555343074293866e+01
3.315000048999999649e+01,1.235210119491574332e+01
3.320000049000000075e+01,1.236378075028509116e+01
3.325000049999999874e+01,1.235895984043083118e+01
3.330000050000000300e+01,1.233822351239802018e+01
3.335000050000000016e+01,1.234534718575205403e+01
3.340000049999999732e+01,1.233906594959213265e+01
3.345000050000000158e+01,1.233871843470244833e+01
3.350000049999999874e+01,1.234490114466287558e+01
3.355000050000000300e+01,1.233320173129983388e+01
3.360000050000000016e+01,1.231513783095714132e+01
3.365000049999999732e+01,1.232696632127920999e+01
3.370000050000000158e+01,1.231782400648905273e+01
3.375000049999999874e+01,1.233106012305659149e+01
3.380000050000000300e+01,1.231399523255061901e+01
3.385000050000000016e+01,1.229866257011014952e+01
3.390000050999999814e+01,1.231200561433605323e+01
3.395000051000000241e+01,1.230266319207095371e+01
3.400000050999999957e+01,1.231965857959898969e+01
3.405000050999999672e+01,1.231401890938925447e+01
3.410000051000000099e+01,1.232431680665873941e+01
3.415000050999999814e+01,1.233368901591437705e+01
3.420000051000000241e+01,1.233525856118536979e+01
3.425000050999999957e+01,1.232248834370070512e+01
3.430000050999999672e+01,1.231385164398081500e+01
3.435000051000000099e+01,1.228157705784149378e+01
3.440000050999999814e+01,1.227892448814506565e+01
3.445000051000000241e+01,1.227674087260746738e+01
3.450000050999999957e+01,1.227829285119172731e+01
3.455000050999999672e+01,1.226765736802940943e+01
3.460000052000000181e+01,1.226244693599111102e+01
3.465000051999999897e+01,1.224328168076726442e+01
3.470000052000000323e+01,1.225713645021533971e+01
3.475000052000000039e+01,1.227370030826497604e+01
3.480000051999999755e+01,1.226515067820975347e+01
3.485000052000000181e+01,1.224651776997076524e+01
3.490000051999999897e+01,1.225262563057033915e+01
3.495000052000000323e+01,1.226932238442394230e+01
3.500000052000000039e+01,1.228058415815667814e+01
3.505000051999999755e+01,1.226264016954515590e+01
3.510000052000000181e+01,1.223362993206190019e+01
3.515000051999999897e+01,1.221274085023142320e+01
3.520000052000000323e+01,1.219753497344301429e+01
3.525000053000000122e+01,1.220449978284747949e+01
3.530000052999999838e+01,1.223114768284986908e+01
3.535000053000000264e+01,1.221265378056675566e+01
3.540000052999999980e+01,1.221346719453931406e+01
3.545000052999999696e+01,1.221488704108859302e+01
3.550000053000000122e+01,1.221608463086227658e+01
3.555000052999999838e+01,1.219893801707455339e+01
3.560000053000000264e+01,1.223035565440898509e+01
3.565000052999999980e+01,1.220178763916996623e+01
3.570000052999999696e+01,1.221827741162773506e+01
3.575000053000000122e+01,1.221231543090493155e+01
3.580000052999999838e+01,1.221064888697242168e+01
3.585000053000000264e+01,1.221298678384566117e+01
3.590000052999999980e+01,1.221979043799359133e+01
3.595000053999999778e+01,1.223508873082958814e+01
3.600000054000000205e+01,1.224784061785853062e+01
3.605000053999999921e+01,1.222570964765304957e+01
3.610000054000000347e+01,1.223395224257497027e+01
3.615000054000000063e+01,1.222433639101205571e+01
3.620000053999999778e+01,1.219698658730940366e+01
3.625000054000000205e+01,1.217487242002166425e+01
3.630000053999999921e+01,1.216410098597942913e+01
3.635000054000000347e+01,1.216054411380083344e+01
3.640000054000000063e+01,1.218275757105705281e+01
3.645000053999999778e+01,1.219629384883699963e+01
3.650000054000000205e+01,1.220256286469310680e+01
3.655000053999999921e+01,1.220772288797817851e+01
3.660000054999999719e+01,1.220207405254058486e+01
3.665000055000000145e+01,1.223179994156589245e+01
3.670000054999999861e+01,1.220963383798694935e+01
3.675000055000000287e+01,1.220432487974915503e+01
3.680000055000000003e+01,1.222303416488697358e+01
3.685000054999999719e+01,1.220959412199955629e+01
3.690000055000000145e+01,1.219597153832392955e+01
3.695000054999999861e+01,1.218942985693899139e+01
3.700000055000000287e+01,1.217969562118288884e+01
3.705000055000000003e+01,1.217691397452743907e+01
3.710000054999999719e+01,1.217497400129711238e+01
3.715000055000000145e+01,1.217165618881186084e+01
3.720000054999999861e+01,1.218540326683258535e+01
3.725000055999999660e+01,1.217980789522417240e+01
3.730000056000000086e+01,1.218267050139238350e+01
3.735000055999999802e+01,1.219470979195522986e+01
3.740000056000000228e+01,1.219898918959677125e+01
3.745000055999999944e+01,1.220411026066343929e+01
3.750000055999999660e+01,1.221529565749734481e+01
3.755000056000000086e+01,1.220148365911261301e+01
3.760000055999999802e+01,1.218800160893083984e+01
3.765000056000000228e+01,1.219787026802888619e+01
3.770000055999999944e+01,1.219426451463504080e+01
3.775000055999999660e+01,1.217528180019940542e+01
3.780000056000000086e+01,1.219763044456655443e+01
3.785000055999999802e+01,1.218540326683258535e+01
3.790000056000000228e+01,1.218004466361055016e+01
3.795000057000000027e+01,1.215356021017166022e+01
3.800000056999999742e+01,1.214708726799567273e+01
3.805000057000000169e+01,1.214979406529026740e+01
3.810000056999999885e+01,1.216131781178599880e+01
3.815000057000000311e+01,1.216025464535426082e+01
3.820000057000000027e+01,1.215066858078189327e+01
3.825000056999999742e+01,1.215093513615881449e+01
3.830000057000000169e+01,1.216130177263724299e+01
3.835000056999999885e+01,1.213781434870851150e+01
3.840000057000000311e+01,1.214187148957445395e+01
3.845000057000000027e+01,1.212788306055342247e+01
3.850000056999999742e+01,1.213665265607728116e+01
3.855000057000000169e+01,1.212812517532271883e+01
3.860000057999999967e+01,1.212929908825776160e+01
3.865000057999999683e+01,1.213535272125916542e+01
3.870000058000000109e+01,1.214546502266448691e+01
3.875000057999999825e+01,1.215294613990505468e+01
3.880000058000000251e+01,1.215445076481204012e+01
3.885000057999999967e+01,1.217641370584009053e+01
3.890000057999999683e+01,1.219438900898013678e+01
3.895000058000000109e+01,1.218936493657498588e+01
3.900000057999999825e+01,1.217818488612399719e+01
3.905000058000000251e+01,1.218091536025723265e+01
3.910000057999999967e+01,1.218876537791915382e+01
3.915000057999999683e+01,1.220307000730134916e+01
3.920000058000000109e+01,1.220767477053191463e+01
3.925000057999999825e+01,1.220138818798907643e+01
3.930000059000000334e+01,1.219475485432553974e+01
3.935000059000000050e+01,1.219535288544339302e+01
3.940000058999999766e+01,1.218768999118360519e+01
3.945000059000000192e+01,1.220008901693994652e+01
3.950000058999999908e+01,1.220170591588821551e+01
3.955000059000000334e+01,1.221531016910812184e+01
3.960000059000000050e+01,1.221939175058168914e+01
3.965000058999999766e+01,1.220542241578536569e+01
3.970000059000000192e+01,1.218689185259081498e+01
3.975000058999999908e+01,1.216738519262919205e+01
3.980000059000000334e+01,1.215481813769541830e+01
3.985000059000000050e+01,1.215964744900854910e+01
3.990000058999999766e+01,1.215237560447078202e+01
3.995000060000000275e+01,1.215239699000245288e+01
4.000000059999999991e+01,1.215360145369703027e+01
4.005000059999999706e+01,1.215832460112078373e+01
4.010000060000000133e+01,1.213867969897227539e+01
4.015000059999999849e+01,1.217579352542157523e+01
4.020000060000000275e+01,1.221037851275055708e+01
4.025000059999999991e+01,1.217318296301950831e+01
4.030000059999999706e+01,1.215537568905689092e+01
4.035000060000000133e+01,1.216978342725250783e+01
4.040000059999999849e+01,1.215847964622541255e+01
4.045000060000000275e+01,1.213942590127386190e+01
4.050000059999999991e+01,1.214504189464495809e+01
4.055000059999999706e+01,1.215456533016028473e+01
4.060000060000000133e+01,1.215835897072525817e+01
4.065000060999999931e+01,1.216909679893201002e+01
4.070000060999999647e+01,1.218102839806750204e+01
4.075000061000000073e+01,1.218369624314369659e+01
4.080000060999999789e+01,1.218383143025462623e+01
4.085000061000000215e+01,1.217466467485684412e+01
4.090000060999999931e+01,1.215962606347687647e+01
4.095000060999999647e+01,1.218297219014277033e+01
4.100000061000000073e+01,1.217939775127744362e+01
4.105000060999999789e+01,1.217615478815304897e+01
4.110000061000000215e+01,1.218234742711032759e+01
4.115000060999999931e+01,1.216542459763618211e+01
4.120000060999999647e+01,1.215548490802221870e+01
4.125000061000000073e+01,1.216408036421674232e+01
4.130000061999999872e+01,1.214857814506086697e+01
4.135000062000000298e+01,1.214610124223175269e+01
4.140000062000000014e+01,1.214558569816463951e+01
4.145000061999999730e+01,1.212512203566065594e+01
4.150000062000000156e+01,1.214350595520945220e+01
4.155000061999999872e+01,1.213435600272940995e+01
4.160000062000000298e+01,1.212129402549120982e+01
4.165000062000000014e+01,1.214419105599197302e+01
4.170000061999999730e+01,1.213370527155136536e+01
4.175000062000000156e+01,1.212655257497577388e+01
4.180000061999999872e+01,1.213536112271803802e+01
4.185000062000000298e+01,1.212559098981948402e+01
4.190000062000000014e+01,1.215731642605620522e+01
4.195000062999999813e+01,1.217278045676266451e+01
4.200000063000000239e+01,1.219640383157131680e+01
4.205000062999999955e+01,1.220415074041981818e+01
4.210000062999999670e+01,1.219449899171445395e+01
4.215000063000000097e+01,1.220878376310295188e+01
4.220000062999999813e+01,1.222459072608516806e+01
4.225000063000000239e+01,1.224888621760353935e+01
4.230000062999999955e+01,1.227151440142041317e+01
4.235000062999999670e+01,1.227116765029971646e+01
4.240000063000000097e+01,1.226880302151188573e+01
4.245000062999999813e+01,1.226502923894061148e+01
4.250000063000000239e+01,1.226682485983214477e+01
4.255000062999999955e+01,1.228746953558636079e+01
4.260000062999999670e+01,1.225623825788508015e+01
4.265000064000000179e+01,1.223327630702030788e+01
4.270000063999999895e+01,1.221680180994230547e+01
4.275000064000000322e+01,1.223755875973780505e+01
4.280000064000000037e+01,1.223794522684589303e+01
4.285000063999999753e+01,1.225371247384071438e+01
4.290000064000000179e+01,1.223976757965201756e+01
4.295000063999999895e+01,1.222231393073099248e+01
4.300000064000000322e+01,1.221435393033475059e+01
4.305000064000000037e+01,1.221742733674373760e+01
4.310000063999999753e+01,1.221145771833105087e+01
4.315000064000000179e+01,1.220861878900147346e+01
4.320000063999999895e+01,1.222491609167418858e+01
4.325000064000000322e+01,1.221443259854054553e+01
4.330000065000000120e+01,1.223449375478768708e+01
4.335000064999999836e+01,1.222833701297286169e+01
4.340000065000000262e+01,1.222798491546924637e+01
4.345000064999999978e+01,1.226674466408837105e+01
4.350000064999999694e+01,1.228053374940345144e+01
4.355000065000000120e+01,1.228047799426730435e+01
4.360000064999999836e+01,1.224541412378264660e+01
4.365000065000000262e+01,1.223801243851686493e+01
4.370000064999999978e+01,1.225762067975393421e+01
4.375000064999999694e+01,1.226358266047673595e+01
4.380000065000000120e+01,1.226111568664447482e+01
4.385000064999999836e+01,1.227821952936885097e+01
4.390000065000000262e+01,1.227262568529841325e+01
4.395000064999999978e+01,1.227469779056371735e+01
4.400000065999999777e+01,1.226933536849674411e+01
4.405000066000000203e+01,1.226236979532328952e+01
4.410000065999999919e+01,1.228788273460904001e+01
4.415000066000000345e+01,1.228503005743767496e+01
4.420000066000000061e+01,1.230066364485954011e+01
4.425000065999999777e+01,1.231145799197142843e+01
4.430000066000000203e+01,1.230985407709596124e+01
4.435000065999999919e+01,1.230836396379975639e+01
4.440000066000000345e+01,1.231441759680115666e+01
4.445000066000000061e+01,1.233972966484297906e+01
4.450000065999999777e+01,1.231205525932029055e+01
4.455000066000000203e+01,1.231095161313217368e+01
4.460000065999999919e+01,1.231643394693031368e+01
4.465000066999999717e+01,1.233923627007652790e+01
4.470000067000000143e+01,1.234433671938050914e+01
4.475000066999999859e+01,1.234191328038057911e+01
4.480000067000000286e+01,1.231364466258498069e+01
4.485000067000000001e+01,1.232026883102065540e+01
4.490000066999999717e+01,1.234690985710214939e+01
4.495000067000000143e+01,1.236007494315377642e+01
